a_year,a_ref,v_id,c_id,c_class,c_sex,c_agegroup,c_sever,c_loc,c_move,c_school,c_pcv,c_pedinj,c_vtype
2022,4648,2,1,Motorcyclist,Male,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Motorcycle (125cc and above)
2022,4649,1,1,Driver,Male,17-24,Slightly injured,,,School pupil on journey to / from school,,,Car
2022,4649,1,2,Vehicle passenger - front,Male,17-24,Slightly injured,,,School pupil on journey to / from school,,,Car
2022,4650,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2022,4651,0,1,Pedestrian,Female,17-24,Slightly injured,,,Other,,,
2022,4652,1,1,Vehicle passenger - front,Female,55-64,Slightly injured,,,Other,,,Car (used as taxi)
2022,4652,2,2,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4653,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4653,1,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2022,4654,1,1,Driver,Male,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4654,1,2,Vehicle passenger - rear,Female,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4654,1,3,Vehicle passenger - rear,Female,10-16,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4654,1,4,Vehicle passenger - front,Female,Under 10,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4654,1,5,Vehicle passenger - rear,Male,Under 10,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4654,2,6,Driver,Male,65+,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Goods 3.5 tonnes or less
2022,4655,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4656,2,1,Pedal cyclist,Male,25-34,Slightly injured,,,Other,,,Pedal cycle
2022,4657,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4658,2,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4658,1,2,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4659,0,1,Pedestrian,Male,35-44,Slightly injured,,,Other,,,
2022,4660,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4660,2,2,Driver,Male,45-54,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4661,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4662,1,1,Pedal cyclist,Male,35-44,Slightly injured,,,Other,,,Pedal cycle
2022,4663,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4664,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4665,1,1,Driver,Female,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4665,1,2,Vehicle passenger - front,Female,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4665,2,3,Driver,Male,35-44,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4666,2,1,Vehicle passenger - rear,Male,35-44,Slightly injured,,,Other,,,Car
2022,4667,2,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4668,0,1,Pedestrian,Male,65+,Seriously injured,In carriageway on pedestrian crossing,Crossing from drivers nearside masked by static vehicle,Other,Not a bus or coach passenger,No,
2022,4669,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4670,1,1,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car
2022,4671,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4672,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4673,1,1,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2022,4674,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4674,1,2,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2022,4674,2,3,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4675,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4676,2,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4676,2,2,Vehicle passenger - front,Female,35-44,Slightly injured,,,Other,,,Car
2022,4677,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4677,1,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2022,4678,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4679,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4680,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4681,0,1,Pedestrian,Male,17-24,Slightly injured,,,Other,,,
2022,4682,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2022,4683,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4684,1,1,Pedal cyclist,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Pedal cycle
2022,4685,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4686,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4687,0,1,Pedestrian,Male,10-16,Slightly injured,,,School pupil on journey to / from school,,,
2022,4688,1,1,Motorcyclist,Male,35-44,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2022,4689,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2022,4690,2,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4691,0,1,Pedestrian,Female,55-64,Seriously injured,On footway or verge,Unknown / other,Other,Not a bus or coach passenger,No,
2022,4692,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4692,3,2,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4693,2,1,Motorcyclist,Male,17-24,Slightly injured,,,Other,,,Motorcycle (under 125cc)
2022,4694,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4694,2,2,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4695,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4695,2,2,Vehicle passenger - front,Male,45-54,Slightly injured,,,Other,,,Car
2022,4696,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4697,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4698,3,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4699,0,1,Pedestrian,Female,Unknown,Slightly injured,,,Other,,,
2022,4700,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4700,2,2,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4701,2,1,Pedal cyclist,Male,35-44,Slightly injured,,,Other,,,Pedal cycle
2022,4702,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2022,4703,2,1,Vehicle passenger - rear,Female,65+,Slightly injured,,,Other,,,Bus or coach (17+ passengers)
2022,4703,2,2,Vehicle passenger - rear,Female,55-64,Slightly injured,,,Other,,,Bus or coach (17+ passengers)
2022,4703,2,3,Vehicle passenger - rear,Male,45-54,Slightly injured,,,Other,,,Bus or coach (17+ passengers)
2022,4704,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4704,1,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2022,4704,2,3,Driver,Female,65+,Slightly injured,,,Other,,,Car
2022,4705,1,1,Driver,Female,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4705,1,2,Vehicle passenger - front,Female,10-16,Slightly injured,Not a pedestrian,Not a pedestrian,School pupil on journey to / from school,Not a bus or coach passenger,,Car
2022,4705,1,3,Vehicle passenger - rear,Female,45-54,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4706,2,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2022,4707,1,1,Driver,Male,45-54,Fatal,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4708,1,1,Driver,Female,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4709,2,1,Driver,Female,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4710,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4711,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4711,2,2,Vehicle passenger - front,Female,35-44,Slightly injured,,,Other,,,Car
2022,4711,2,3,Vehicle passenger - rear,Male,10-16,Slightly injured,,,Other,,,Car
2022,4711,2,4,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2022,4711,3,5,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4712,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4713,2,1,Driver,Male,65+,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4713,1,2,Motorcyclist,Male,35-44,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Motorcycle (125cc and above)
2022,4713,2,3,Vehicle passenger - front,Female,55-64,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4714,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4715,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4716,0,1,Pedestrian,Male,17-24,Slightly injured,,,Other,,,
2022,4717,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4718,2,1,Vehicle passenger - front,Female,55-64,Slightly injured,,,Other,,,Car
2022,4719,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4720,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4720,2,2,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4721,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2022,4721,2,2,Driver,Male,55-64,Slightly injured,,,Other,,,Goods 7.5 tonnes or over
2022,4721,3,3,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4721,4,4,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4722,1,1,Vehicle passenger - front,Female,10-16,Slightly injured,,,Other,,,Car
2022,4723,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4724,0,1,Pedestrian,Male,10-16,Slightly injured,,,Other,,,
2022,4724,0,2,Pedestrian,Male,10-16,Slightly injured,,,Other,,,
2022,4725,0,1,Pedestrian,Female,10-16,Slightly injured,,,Other,,,
2022,4726,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4726,1,2,Vehicle passenger - rear,Female,65+,Slightly injured,,,Other,,,Car
2022,4726,1,3,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2022,4727,1,1,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2022,4727,1,2,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4728,2,1,Vehicle passenger - rear,Male,10-16,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4729,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4729,1,2,Vehicle passenger - front,Male,17-24,Slightly injured,,,Other,,,Car
2022,4730,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4731,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4732,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4732,0,2,Pedestrian,Male,65+,Slightly injured,,,Other,,,
2022,4733,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2022,4733,2,2,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4734,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4735,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4735,1,2,Vehicle passenger - front,Female,10-16,Slightly injured,,,School pupil on journey to / from school,,,Car
2022,4736,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4737,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4738,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4739,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4739,1,2,Vehicle passenger - front,Male,55-64,Slightly injured,,,Other,,,Car
2022,4740,1,1,Vehicle passenger - front,Female,10-16,Slightly injured,,,Other,,,Car
2022,4740,1,2,Vehicle passenger - rear,Male,10-16,Slightly injured,,,Other,,,Car
2022,4740,1,3,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2022,4741,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4741,1,2,Vehicle passenger - front,Female,35-44,Slightly injured,,,Other,,,Car
2022,4741,2,3,Vehicle passenger - front,Female,35-44,Slightly injured,,,Other,,,Car
2022,4741,2,4,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2022,4742,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4743,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4744,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4745,2,1,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2022,4746,1,1,Vehicle passenger - front,Male,17-24,Slightly injured,,,Other,,,Car
2022,4747,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4748,0,1,Pedestrian,Male,25-34,Slightly injured,,,Other,,,
2022,4749,1,1,Driver,Male,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4749,2,2,Driver,Female,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4750,1,1,Motorcyclist,Male,45-54,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Motorcycle - moped
2022,4750,1,2,Pillion passenger,Female,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Motorcycle - moped
2022,4751,1,1,Motorcyclist,Female,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Motorcycle (125cc and above)
2022,4752,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4752,2,2,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4753,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4754,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4755,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2022,4756,1,1,Motorcyclist,Male,17-24,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2022,4757,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4757,1,2,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2022,4758,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4759,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4759,2,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2022,4760,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4760,1,2,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2022,4760,2,3,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4760,2,4,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2022,4761,1,1,Driver,Male,45-54,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Goods 3.5 tonnes or less
2022,4761,2,2,Driver,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Goods 3.5 tonnes or less
2022,4761,3,3,Driver,Female,17-24,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4761,1,4,Vehicle passenger - front,Male,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Goods 3.5 tonnes or less
2022,4762,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4763,0,1,Pedestrian,Female,65+,Seriously injured,In centre of carriageway,Crossing from drivers offside,Other,Not a bus or coach passenger,No,
2022,4764,0,1,Pedestrian,Male,65+,Slightly injured,,,Other,,,
2022,4765,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2022,4766,2,1,Driver,Male,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4766,2,2,Vehicle passenger - front,Male,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4766,1,3,Vehicle passenger - rear,Female,10-16,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4766,1,4,Vehicle passenger - front,Female,45-54,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4767,0,1,Pedestrian,Male,35-44,Slightly injured,,,Other,,,
2022,4768,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4769,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4770,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4771,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4772,0,1,Pedestrian,Female,10-16,Slightly injured,,,School pupil on journey to / from school,,,
2022,4773,2,1,Vehicle passenger - front,Female,65+,Slightly injured,,,Other,,,Car
2022,4774,1,1,Driver,Female,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4775,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4775,2,2,Driver,Male,17-24,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4776,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4776,2,2,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4776,2,3,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2022,4777,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2022,4778,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4779,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4780,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4780,2,2,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4780,2,3,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,School pupil on journey to / from school,,,Car
2022,4780,2,4,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,School pupil on journey to / from school,,,Car
2022,4780,2,5,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,School pupil on journey to / from school,,,Car
2022,4781,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4782,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4783,0,1,Pedestrian,Female,10-16,Fatal,In centre of carriageway,Crossing from drivers offside masked by static vehicle,School pupil on journey to / from school,Not a bus or coach passenger,No,
2022,4784,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4785,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4786,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4787,0,1,Pedestrian,Female,35-44,Fatal,"In carriageway, not crossing",Unknown / other,Other,Not a bus or coach passenger,No,
2022,4788,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car (used as taxi)
2022,4788,1,2,Vehicle passenger - rear,Female,55-64,Slightly injured,,,Other,,,Car (used as taxi)
2022,4789,2,1,Pedal cyclist,Female,35-44,Slightly injured,,,Other,,,Pedal cycle
2022,4790,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4791,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4791,2,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2022,4791,2,3,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2022,4792,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4793,2,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2022,4793,2,2,Vehicle passenger - front,Male,45-54,Slightly injured,,,Other,,,Car
2022,4793,3,3,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4794,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4794,1,2,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car
2022,4795,1,1,Driver,Male,45-54,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Goods 3.5 tonnes or less
2022,4795,2,2,Driver,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4796,0,1,Pedestrian,Female,Under 10,Slightly injured,,,School pupil on journey to / from school,,,
2022,4797,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4798,0,1,Pedestrian,Female,55-64,Slightly injured,,,Other,,,
2022,4799,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4799,2,2,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4799,2,3,Vehicle passenger - front,Male,65+,Slightly injured,,,Other,,,Car
2022,4800,0,1,Pedestrian,Male,17-24,Slightly injured,,,Other,,,
2022,4801,0,1,Pedestrian,Female,25-34,Slightly injured,,,Other,,,
2022,4802,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4803,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4803,2,2,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2022,4804,0,1,Pedestrian,Female,65+,Slightly injured,,,Other,,,
2022,4805,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4805,2,2,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4806,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2022,4807,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4807,2,2,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4807,2,3,Vehicle passenger - front,Female,Under 10,Slightly injured,,,School pupil on journey to / from school,,,Car
2022,4807,2,4,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,School pupil on journey to / from school,,,Car
2022,4807,2,5,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,School pupil on journey to / from school,,,Car
2022,4808,2,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4809,2,1,Motorcyclist,Male,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Motorcycle (125cc and above)
2022,4810,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4810,1,2,Vehicle passenger - front,Female,35-44,Slightly injured,,,Other,,,Car
2022,4811,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4812,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4813,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2022,4814,1,1,Driver,Male,35-44,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4815,0,1,Pedestrian,Female,17-24,Slightly injured,,,Other,,,
2022,4816,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4817,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4817,1,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2022,4818,1,1,Vehicle passenger - front,Female,10-16,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4818,1,2,Vehicle passenger - rear,Male,Under 10,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4818,2,3,Driver,Female,55-64,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4818,2,4,Vehicle passenger - front,Male,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4819,0,1,Pedestrian,Female,65+,Seriously injured,In carriageway crossing elsewhere,Crossing from drivers nearside masked by static vehicle,Other,Not a bus or coach passenger,No,
2022,4820,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4821,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4822,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4822,1,2,Vehicle passenger - rear,Male,25-34,Slightly injured,,,Other,,,Car
2022,4822,2,3,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4823,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4824,2,1,Vehicle passenger - front,Male,Under 10,Slightly injured,,,Other,,,Car
2022,4825,0,1,Pedestrian,Female,10-16,Slightly injured,,,Other,,,
2022,4826,0,1,Pedestrian,Male,65+,Seriously injured,In carriageway crossing elsewhere within 50m of crossing,Crossing from drivers nearside,Other,Not a bus or coach passenger,No,
2022,4827,0,1,Pedestrian,Male,10-16,Slightly injured,,,School pupil on journey to / from school,,,
2022,4828,0,1,Pedestrian,Male,10-16,Slightly injured,,,Other,,,
2022,4829,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4830,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car (used as taxi)
2022,4830,2,2,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4830,2,3,Vehicle passenger - front,Male,45-54,Slightly injured,,,Other,,,Car
2022,4830,2,4,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2022,4830,2,5,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2022,4830,3,6,Driver,Female,65+,Slightly injured,,,Other,,,Car
2022,4830,4,7,Driver,Male,45-54,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4830,4,8,Vehicle passenger - front,Male,Under 10,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4831,1,1,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2022,4832,2,1,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2022,4833,1,1,Vehicle passenger - front,Female,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4834,2,1,Pedal cyclist,Male,17-24,Slightly injured,,,Other,,,Pedal cycle
2022,4835,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4836,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2022,4836,1,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2022,4837,2,1,Driver,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4838,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4839,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4840,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4841,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4842,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
